id,chemID,Temp,KOA,KOA_Error,log_KOA,log_KOA_error,Error_Type,methID,Reliability,Comment
data000296,chem0051,25,NA,NA,2.78,0.07; -0.01,difference relative to exp value reported by: Hiatt 1997; Abraham et al. 2001,meth0037,NA,NA
data000297,chem0111,25,2719,NA,3.434409208,NA,NA,meth0122,NA,NA
data000298,chem0078,25,NA,NA,3.18,0.03,difference relative to reported exp value,meth0034,NA,NA
data000299,chem0074,25,NA,NA,3.73,0.01,difference relative to reported exp value,meth0034,NA,NA
data000300,chem0051,25,NA,NA,2.77,NA,NA,meth0013,NA,NA
data000301,chem0051,25,NA,NA,2.750521916,NA,NA,meth0072,NA,NA
data000302,chem0051,25,710,700,2.851258349,n=6; Error is SD,NA,meth0007,NA,NA
data000303,chem0052,25,3900,NA,3.591064607,NA,NA,meth0006,NA,NA
data000304,chem0052,25,3900,NA,3.591064607,NA,NA,meth0006,NA,"for labelled trichloroethane (171086-93-4; 1,1,2-Trichloroethane-d3)"
data000305,chem0052,25,NA,NA,3.36,NA,NA,meth0027,NA,NA
data000306,chem1062,25,7927,NA,3.899108858,NA,NA,meth0122,NA,NA
data000307,chem0052,25,NA,NA,3.41,0.13; -0.01,difference relative to exp value reported by: Hiatt 1997; Abraham et al. 2001,meth0037,NA,NA
data000308,chem0062,25,NA,NA,6.64,-0.19,difference relative to reported exp value,meth0034,NA,NA
data000309,chem0011,25,NA,NA,3.84,-0.57,difference relative to reported exp value,meth0034,NA,NA
data000310,chem0052,25,3500,700,3.544068044,n=6; Error is SD,NA,meth0007,NA,NA
data000311,chem0052,25,3800,20,3.579783597,n=6; Error is SD,NA,meth0007,NA,"for labelled trichloroethane (171086-93-4; 1,1,2-Trichloroethane-d3)"
data000312,chem0052,25,2608.845383,NA,3.416448341,NA,NA,meth0070,NA,NA
data000313,chem0053,25,790,NA,2.897627091,NA,NA,meth0006,NA,NA
data000314,chem0053,25,NA,NA,2.82,NA,NA,meth0027,NA,NA
data000315,chem0053,25,NA,NA,2.92,0.49; 0.07,difference relative to exp value reported by: Hiatt 1997; Abraham et al. 2001,meth0037,NA,NA
data000316,chem1063,25,219,NA,2.340444115,NA,NA,meth0122,NA,NA
data000317,chem0053,25,2600,600,3.414973348,n=6; Error is SD,NA,meth0007,NA,NA
data000318,chem0054,25,NA,NA,2.51,NA,NA,meth0027,NA,NA
data000319,chem0054,25,NA,NA,2.4,-0.09,difference relative to exp value reported by: Abraham et al. 2001,meth0037,NA,NA
data000320,chem0073,25,NA,NA,3.88,-0.1,difference relative to reported exp value,meth0034,NA,NA
data000321,chem0026,25,NA,NA,-0.37,0.01,difference relative to reported exp value,meth0034,NA,NA
data000322,chem0054,25,NA,NA,2.31,NA,NA,meth0013,NA,NA
data000323,chem0055,25,NA,NA,2.89,NA,NA,meth0027,NA,NA
data000324,chem0055,25,NA,NA,3.41,-0.53,difference relative to exp value reported by: Abraham et al. 2001,meth0037,NA,NA
data000325,chem0012,25,NA,NA,2.97,0.1,difference relative to reported exp value,meth0034,NA,NA
data000326,chem0054,25,NA,NA,2.48,0.17,difference relative to reported exp value,meth0034,NA,NA
data000327,chem0055,25,NA,NA,2.88,NA,NA,meth0013,NA,NA
data000328,chem0056,25,NA,NA,6.31,NA,NA,meth0014,NA,NA
data000329,chem0056,25,NA,NA,6.04,NA,NA,meth0027,NA,NA
data000330,chem0056,25,NA,NA,6.84,-0.32; -0.53,difference relative to exp value reported by: Odabasi et al. 2006; Abraham et al. 2001,meth0037,NA,NA
data000331,chem1064,25,429.6,NA,2.633064273,NA,NA,meth0122,NA,"Cheong 2002 paper indicates ""dp"" as 2,5-dimethylpentane and Cheong 2003 reports it to be 2,4-dimethylpentane. Assumed to be 2,4-dimethylpentane."
data000332,chem0084,25,NA,NA,2.07,0.32,difference relative to reported exp value,meth0034,NA,NA
data000333,chem0189,25,NA,NA,2.56,-0.02,difference relative to reported exp value,meth0034,NA,NA
data000334,chem0056,25,NA,NA,6.43,"6.33, 6.51",error propogation range,meth0045,NA,NA
data000335,chem0056,25,NA,NA,6.52,0.31,propagated error,meth0033,NA,NA
data000336,chem0057,25,NA,NA,7.48,0.57,Std dev (assumed),meth0057,"chemical is too polar for methodology (Aa+Bb>0.5); A is  exp , B is  exp",NA
data000337,chem0058,25,NA,NA,8.66,0.61,Std dev (assumed),meth0057,"chemical is too polar for methodology (Aa+Bb>0.5); A is  exp , B is  exp",NA
data000338,chem0059,0,643000000,102000000,8.808210973,NA,"SD of KOA, n=5",meth0008,NA,NA
data000339,chem0059,10,185000000,9000000,8.267171728,NA,"SD of KOA, n=9",meth0008,NA,NA
data000340,chem0059,10,NA,NA,8.292,NA,NA,meth0030,NA,NA
data000341,chem0059,10,NA,NA,7.66,NA,NA,meth0027,NA,NA
data000342,chem0059,20,78900000,23100000,7.897077003,NA,"SD of KOA, n=7",meth0008,NA,NA
data000343,chem0059,20,NA,NA,7.9,NA,NA,meth0030,NA,NA
data000344,chem0059,25,NA,NA,7.52,NA,NA,meth0014,NA,NA
data000345,chem0059,25,NA,NA,7.655,-0.205,residual,meth0012,NA,NA
data000346,chem0059,25,NA,NA,7.45,NA,NA,meth0003,NA,NA
data000347,chem0059,25,NA,NA,7.602,NA,NA,meth0030,NA,NA
data000348,chem0059,25,NA,NA,7.22,NA,NA,meth0027,NA,NA
data000349,chem1065,25,1265,NA,3.102090526,NA,NA,meth0122,NA,NA
data000350,chem1066,25,1578,NA,3.198106999,NA,NA,meth0122,NA,NA
data000351,chem0059,25,NA,NA,8.23,-0.55; -0.66; -0.71,difference relative to exp value reported by: Odabasi et al. 2006; Harner and Bidleman 1998; Abraham et al. 2001,meth0037,NA,NA
data000352,chem0059,25,NA,NA,7.51,0.8,Relative Error to Harner measurements (%),meth0110,NA,NA
data000353,chem0030,25,NA,NA,2.16,0,difference relative to reported exp value,meth0034,NA,NA
data000354,chem0089,25,NA,NA,3.81,0.02,difference relative to reported exp value,meth0034,NA,NA
data000355,chem0059,25,NA,NA,7.62,"7.52, 7.71",error propogation range,meth0045,NA,NA
data000356,chem0059,25,NA,NA,7.57,NA,NA,meth0008,NA,NA
data000357,chem0059,25,NA,NA,7.68,0.0014,Std Dev,meth0032,NA,NA
data000358,chem0059,30,26200000,800000,7.418301291,NA,"SD of KOA, n=4",meth0008,NA,NA
data000359,chem0059,30,NA,NA,7.332,NA,NA,meth0030,NA,NA
data000360,chem0059,40,8440000,660000,6.926342447,NA,"SD of KOA, n=3",meth0008,NA,NA
data000361,chem0059,40,NA,NA,6.966,NA,NA,meth0030,NA,NA
data000362,chem0059,25,NA,NA,7.68,0.33,propagated error,meth0033,same as in Odabasi et al. 2006a,NA
data000363,chem0059,25,NA,NA,7.88,±0.03,Std Dev,meth0015,NA,NA
data000364,chem0060,25,NA,NA,9.43,"9.34, 9.52",error propogation range,meth0062,NA,NA
data000365,chem0061,25,NA,NA,9.66,0.31,Std dev (assumed),meth0057,"chemical is too polar for methodology (Aa+Bb>0.5); A is  exp , B is  exp",*bencyl butyl phthalate assumed to actually be benZyl butyl phthalate
data000366,chem0062,0,136000000,27000000,8.133538908,NA,"SD of KOA, n=5",meth0008,NA,NA
data000367,chem0062,10,31700000,6000000,7.501059262,NA,"SD of KOA, n=9",meth0008,NA,NA
data000368,chem0062,10,NA,NA,7.544,NA,NA,meth0030,NA,NA
data000369,chem0062,10,NA,NA,7.04,NA,NA,meth0027,NA,NA
data000370,chem0062,20,13500000,4800000,7.130333768,NA,"SD of KOA, n=7",meth0008,NA,NA
data000371,chem0062,20,NA,NA,7.19,NA,NA,meth0030,NA,NA
data000372,chem0062,25,NA,NA,6.83,NA,NA,meth0014,NA,NA
data000373,chem0062,25,NA,NA,6.68,NA,NA,meth0003,NA,NA
data000374,chem0062,25,NA,NA,6.934,NA,NA,meth0030,NA,NA
data000375,chem0062,25,NA,NA,6.59,NA,NA,meth0027,NA,NA
data000376,chem0062,25,NA,NA,7.2,-0.3; -0.61; -0.37,difference relative to exp value reported by: Odabasi et al. 2006; Harner and Bidleman 1998; Abraham et al. 2001,meth0037,NA,NA
data000377,chem0106,25,593.9,NA,2.773713325,NA,NA,meth0122,NA,NA
data000378,chem1067,25,3693,NA,3.567379308,NA,NA,meth0122,NA,NA
data000379,chem0062,25,NA,NA,6.83,0.6,Relative Error to Harner measurements (%),meth0110,NA,NA
data000380,chem0017,25,NA,NA,4.72,0.34,difference relative to reported exp value,meth0034,NA,NA
data000381,chem0067,25,NA,NA,5.06,-0.21,difference relative to reported exp value,meth0034,NA,NA
data000382,chem0062,25,NA,NA,6.84,"6.75, 6.92",error propogation range,meth0045,NA,NA
data000383,chem0062,25,NA,NA,6.79,NA,NA,meth0008,NA,NA
data000384,chem0062,30,3280000,770000,6.515873844,NA,"SD of KOA, n=4",meth0008,NA,NA
data000385,chem0062,30,NA,NA,6.699,NA,NA,meth0030,NA,NA
data000386,chem0062,40,1240000,90000,6.093421685,NA,"SD of KOA, n=3",meth0008,NA,NA
data000387,chem0062,40,NA,NA,6.377,NA,NA,meth0030,NA,NA
data000388,chem0062,25,NA,NA,6.9,0.32,propagated error,meth0033,NA,NA
data000389,chem0063,25,NA,NA,8.03,0.0025,Std Dev,meth0032,NA,NA
data000390,chem0064,-10,NA,NA,6.460836502,0.9997,r2 of the linear regression - SD between 5-10%,meth0001,NA,NA
data000391,chem0064,0,NA,NA,6.055677656,0.9997,r2 of the linear regression - SD between 5-10%,meth0001,NA,NA
data000392,chem0064,10,NA,NA,5.679151943,0.9997,r2 of the linear regression - SD between 5-10%,meth0001,NA,NA
data000393,chem0064,10,NA,NA,5.589,NA,NA,meth0030,NA,NA
data000394,chem0064,10,NA,NA,5.66,NA,NA,meth0027,NA,NA
data000395,chem0064,20,NA,NA,5.328327645,0.9997,r2 of the linear regression - SD between 5-10%,meth0001,NA,NA
data000396,chem0064,20,NA,NA,5.337,NA,NA,meth0030,NA,NA
data000397,chem0064,25,NA,NA,5.1,± 0.08,Std Error of Prediction,meth0022,NA,NA
data000398,chem0064,25,16000,NA,4.204119983,NA,NA,meth0006,NA,"reported est KOA larger by factor of 1, based on reported KOW/KAW values"
data000399,chem0064,25,NA,NA,5.34,NA,NA,meth0027,NA,NA
data000400,chem0002,25,NA,NA,10.9,0.24,NA,meth0142,NA,NA
data000401,chem0064,25,NA,NA,5.51,-0.85; -0.32,difference relative to exp value reported by: Hiatt 1997; Abraham et al. 2001,meth0037,NA,NA
data000402,chem0064,25,NA,NA,5.06,2.5,Relative Error to Harner measurements (%),meth0108,NA,NA
data000403,chem0097,25,NA,NA,4.08,0.47,difference relative to reported exp value,meth0034,NA,NA
data000404,chem0055,25,NA,NA,2.9,0.02,difference relative to reported exp value,meth0034,NA,NA
data000405,chem0064,25,NA,NA,5.19,0.9997,r2 of the linear regression - SD between 5-10%,meth0001,NA,NA
data000406,chem0064,25,46000,200,4.662757832,n=6; Error is SD,NA,meth0007,do not agree with other measurements & estimates,NA
data000407,chem0065,25,NA,NA,9.53,"9.43, 9.64",error propogation range,meth0062,NA,NA
data000408,chem0066,25,NA,NA,9.61,"9.50, 9.71",error propogation range,meth0062,NA,NA
data000409,chem0067,25,NA,NA,5.19,NA,NA,meth0014,NA,NA
data000410,chem0067,25,NA,NA,5.014,0.116,residual,meth0012,NA,NA
data000411,chem0067,25,42000,NA,4.62324929,NA,NA,meth0006,NA,"for labelled naphthalene (1146-65-2; Naphthalene-?1,?2,?3,?4,?5,?6,?7,?8-?d8)"
data000412,chem0067,25,26000,NA,4.414973348,NA,NA,meth0006,NA,NA
data000413,chem0067,25,NA,NA,5.05,NA,NA,meth0027,NA,NA
data000414,chem0067,25,NA,NA,5.5,-0.89; -0.31,difference relative to exp value reported by: Hiatt 1997; Abraham et al. 2001,meth0037,NA,NA
data000415,chem0003,25,NA,NA,9.24,0.22,NA,meth0142,"chemical is too polar for methodology (Aa+Bb>0.5); A is  exp , B is  exp",NA
data000416,chem0040,25,NA,NA,2.6,0.08,difference relative to reported exp value,meth0034,NA,NA
data000417,chem0086,25,NA,NA,3.32,0.07,difference relative to reported exp value,meth0034,NA,NA
data000418,chem0067,25,NA,NA,5.37,"5.27, 5.46",error propogation range,meth0045,NA,NA
data000419,chem0067,25,57000,24000,4.755874856,n=6; Error is SD,NA,meth0007,do not agree with other measurements & estimates,"for labelled naphthalene (1146-65-2; Naphthalene-?1,?2,?3,?4,?5,?6,?7,?8-?d8)"
data000420,chem0067,25,41000,2000,4.612783857,n=6; Error is SD,NA,meth0007,do not agree with other measurements & estimates,NA
data000421,chem0068,10,NA,NA,9.05,0.01,Std dev (assumed),meth0043,NA,NA
data000422,chem0068,25,NA,NA,8.5,0.01,Std dev (assumed),meth0043,NA,NA
data000423,chem0024,25,NA,NA,9.51,0.22,NA,meth0142,NA,NA
data000424,chem0069,25,7300,NA,3.86332286,NA,NA,meth0006,NA,NA
data000425,chem0069,25,8100,NA,3.908485019,NA,NA,meth0006,NA,for labelled o-xylene (56004-61-6; o-Xylene-d10)
data000426,chem0069,25,NA,NA,3.79,NA,NA,meth0027,NA,NA
data000427,chem0025,25,NA,NA,9.24,0.22,NA,meth0142,NA,NA
data000428,chem0069,25,NA,NA,3.88,0.03; 0.02,difference relative to exp value reported by: Hiatt 1997; Abraham et al. 2001,meth0037,NA,NA
data000429,chem0131,25,NA,NA,3.64,-0.19,difference relative to reported exp value,meth0034,NA,NA
data000430,chem0163,25,NA,NA,2.28,0.04,difference relative to reported exp value,meth0034,NA,NA
data000431,chem0069,25,NA,NA,3.92,NA,NA,meth0005,NA,NA
data000432,chem0069,25,8200,160,3.913813852,n=6; Error is SD,NA,meth0007,NA,NA
data000433,chem0069,25,8400,340,3.924279286,n=6; Error is SD,NA,meth0007,NA,for labelled o-xylene (56004-61-6; o-Xylene-d10)
data000434,chem0069,30.3,6344.3,NA,3.802383711,0.025,NA,meth0005,NA,NA
data000435,chem0069,40.4,3881.1,NA,3.588954833,0.025,NA,meth0005,NA,NA
data000436,chem0069,50.28,2418,NA,3.383456297,0.025,NA,meth0005,NA,NA
data000437,chem0070,-10,NA,NA,5.487072243,0.99992,r2 of the linear regression - SD between 5-10%,meth0001,NA,NA
data000438,chem0070,0,NA,NA,5.128571429,0.99992,r2 of the linear regression - SD between 5-10%,meth0001,NA,NA
data000439,chem0070,10,NA,NA,4.79540636,0.99992,r2 of the linear regression - SD between 5-10%,meth0001,NA,NA
data000440,chem0070,10,NA,NA,4.786,NA,NA,meth0030,NA,NA
data000441,chem0070,10,NA,NA,4.81,NA,NA,meth0027,NA,NA
data000442,chem0070,20,NA,NA,4.484982935,0.99992,r2 of the linear regression - SD between 5-10%,meth0001,NA,NA
data000443,chem0070,20,NA,NA,4.57,NA,NA,meth0030,NA,NA
data000444,chem0070,25,NA,NA,4.47,± 0.1,Std Error of Prediction,meth0022,NA,NA
data000445,chem0070,25,19000,NA,4.278753601,NA,NA,meth0006,NA,NA
data000446,chem0070,25,19000,NA,4.278753601,NA,NA,meth0006,NA,"for labelled 1,2-dichlorobenzene (2199-69-1; 1,2-Dichlorobenzene-d4)"
data000447,chem0070,25,NA,NA,4.452,NA,NA,meth0030,NA,NA
data000448,chem0070,25,NA,NA,4.54,NA,NA,meth0027,NA,NA
data000449,chem0043,25,NA,NA,10.7,0.24,NA,meth0142,"chemical is too polar for methodology (Aa+Bb>0.5); A is  exp , B is  exp",NA
data000450,chem0070,25,NA,NA,4.71,-0.39; -0.35,difference relative to exp value reported by: Hiatt 1997; Abraham et al. 2001,meth0037,NA,NA
data000451,chem0070,25,NA,NA,4.44,1.8,Relative Error to Harner measurements (%),meth0108,NA,NA
data000452,chem0069,25,NA,NA,3.78,-0.12,difference relative to reported exp value,meth0034,NA,NA
data000453,chem0094,25,NA,NA,1.69,-0.26,difference relative to reported exp value,meth0034,NA,NA
data000454,chem0070,25,NA,NA,4.36,0.99992,r2 of the linear regression - SD between 5-10%,meth0001,NA,NA
data000455,chem0070,25,21000,3500,4.322219295,n=6; Error is SD,NA,meth0007,NA,NA
data000456,chem0070,25,22000,4000,4.342422681,n=6; Error is SD,NA,meth0007,NA,"for labelled 1,2-dichlorobenzene (2199-69-1; 1,2-Dichlorobenzene-d4)"
data000457,chem0070,30,NA,NA,4.366,NA,NA,meth0030,NA,NA
data000458,chem0070,40,NA,NA,4.128,NA,NA,meth0030,NA,NA
data000459,chem0070,25,NA,NA,4.68,±0.05,Std Dev,meth0015,NA,NA
data000460,chem0071,-10,NA,NA,7.076045627,0.9991,r2 of the linear regression - SD between 5-10%,meth0001,NA,NA
data000461,chem0071,0,NA,NA,6.633699634,0.9991,r2 of the linear regression - SD between 5-10%,meth0001,NA,NA
data000462,chem0071,10,NA,NA,6.222614841,0.9991,r2 of the linear regression - SD between 5-10%,meth0001,NA,NA
data000463,chem0071,10,NA,NA,6.392,NA,NA,meth0030,NA,NA
data000464,chem0071,10,NA,NA,6.26,NA,NA,meth0027,NA,NA
data000465,chem0071,20,NA,NA,5.839590444,0.9991,r2 of the linear regression - SD between 5-10%,meth0001,NA,NA
data000466,chem0071,20,NA,NA,6.104,NA,NA,meth0030,NA,NA
data000467,chem0071,25,NA,NA,5.62,NA,NA,meth0014,NA,NA
data000468,chem0071,25,NA,NA,5.6,± 0.08,Std Error of Prediction,meth0022,NA,NA
data000469,chem0071,25,NA,NA,5.62,NA,NA,meth0027,NA,NA
data000470,chem0071,25,NA,NA,6.07,-0.45,difference relative to exp value reported by: Abraham et al. 2001,meth0037,NA,NA
data000471,chem0071,25,NA,NA,5.64,0.2,Relative Error to Harner measurements (%),meth0108,NA,NA
data000472,chem0059,25,NA,NA,7.31,-0.19,difference relative to reported exp value,meth0034,NA,NA
data000473,chem0034,25,NA,NA,0.92,-0.05,difference relative to reported exp value,meth0034,NA,NA
data000474,chem0071,25,NA,NA,5.63,0.9991,r2 of the linear regression - SD between 5-10%,meth0001,NA,NA
data000475,chem0072,25,NA,NA,3.68,NA,NA,meth0027,NA,NA
data000476,chem0072,25,NA,NA,3.19,0.01,difference relative to exp value reported by: Abraham et al. 2001,meth0037,NA,NA
data000477,chem0072,25,NA,NA,3.2,NA,NA,meth0013,NA,NA
data000478,chem0072,25,NA,NA,3.151712692,NA,NA,meth0071,NA,NA
data000479,chem0073,25,12600,NA,4.100370545,NA,NA,meth0006,NA,NA
data000480,chem0073,25,NA,NA,3.99,NA,NA,meth0027,NA,NA
data000481,chem0073,25,NA,NA,4.13,-0.17; -0.15,difference relative to exp value reported by: Hiatt 1997; Abraham et al. 2001,meth0037,NA,NA
data000482,chem0044,25,NA,NA,10.97,0.24,NA,meth0142,"chemical is too polar for methodology (Aa+Bb>0.5); A is  est , B is  est",NA
data000483,chem0124,25,NA,NA,3.11,0.09,difference relative to reported exp value,meth0034,NA,NA
data000484,chem0093,25,NA,NA,3.29,0.12,difference relative to reported exp value,meth0034,NA,NA
data000485,chem0073,25,9200,500,3.963787827,n=6; Error is SD,NA,meth0007,NA,NA
data000486,chem0074,10,NA,NA,3.97,NA,NA,meth0027,NA,NA
data000487,chem0074,20.29,7064.2,NA,3.849062986,0.025,NA,meth0005,NA,NA
data000488,chem0074,25,5100,NA,3.707570176,NA,NA,meth0006,NA,NA
data000489,chem0074,25,NA,NA,3.64,NA,NA,meth0027,NA,NA
data000490,chem0045,25,NA,NA,10.9,0.24,NA,meth0142,"chemical is too polar for methodology (Aa+Bb>1); A is  est , B is  est",NA
data000491,chem0074,25,NA,NA,3.84,-0.14; -0.12,difference relative to exp value reported by: Hiatt 1997; Abraham et al. 2001,meth0037,NA,NA
data000492,chem0105,25,NA,NA,2.65,-0.01,difference relative to reported exp value,meth0034,NA,NA
data000493,chem0077,25,NA,NA,4.11,0.02,difference relative to reported exp value,meth0034,NA,NA
data000494,chem0074,25,NA,NA,3.74,NA,NA,meth0005,NA,NA
data000495,chem0074,25,5000,340,3.698970004,n=6; Error is SD,NA,meth0007,NA,NA
data000496,chem0074,30.3,4135.8,NA,3.616559529,0.025,NA,meth0005,NA,NA
data000497,chem0074,40.4,2591.4,NA,3.413534454,0.025,NA,meth0005,NA,NA
data000498,chem0074,50.28,1737.7,NA,3.239974801,0.025,NA,meth0005,NA,NA
data000499,chem0075,25,NA,NA,4.23,NA,NA,meth0027,NA,NA
data000500,chem0075,25,NA,NA,4.93,-0.47,difference relative to exp value reported by: Abraham et al. 2001,meth0037,NA,NA
data000501,chem0080,25,NA,NA,3.74,-0.05,difference relative to reported exp value,meth0034,NA,NA
data000502,chem0140,25,NA,NA,8.2,-0.57,difference relative to reported exp value,meth0034,NA,NA
data000503,chem0075,25,NA,NA,4.46,NA,NA,meth0013,NA,NA
data000504,chem0076,25,NA,NA,3.81,NA,NA,meth0027,NA,NA
data000505,chem0076,25,NA,NA,4.18,-0.17,difference relative to exp value reported by: Abraham et al. 2001,meth0037,NA,NA
data000506,chem0138,25,NA,NA,3.33,0.54,difference relative to reported exp value,meth0034,NA,NA
data000507,chem0100,25,NA,NA,3.01,0.15,difference relative to reported exp value,meth0034,NA,NA
data000508,chem0076,25,NA,NA,4.01,NA,NA,meth0013,NA,NA
data000509,chem0077,25,12000,NA,4.079181246,NA,NA,meth0006,NA,NA
data000510,chem0077,25,NA,NA,4.06,NA,NA,meth0027,NA,NA
data000511,chem0077,25,NA,NA,4.3,-0.26; -0.21,difference relative to exp value reported by: Hiatt 1997; Abraham et al. 2001,meth0037,NA,NA
data000512,chem0060,25,NA,NA,9.26,0.22,NA,meth0142,NA,NA
data000513,chem0143,25,NA,NA,3.24,0.02,difference relative to reported exp value,meth0034,NA,NA
data000514,chem0091,25,NA,NA,3.38,0.07,difference relative to reported exp value,meth0034,NA,NA
data000515,chem0077,25,11000,830,4.041392685,n=6; Error is SD,NA,meth0007,NA,NA
data000516,chem0078,25,NA,NA,3.2,NA,NA,meth0027,NA,NA
data000517,chem0078,25,NA,NA,3.15,0,difference relative to exp value reported by: Abraham et al. 2001,meth0037,NA,NA
data000518,chem0022,25,NA,NA,2.83,0.13,difference relative to reported exp value,meth0106,NA,NA
data000519,chem0052,25,NA,NA,3.52,0.12,difference relative to reported exp value,meth0106,NA,NA
data000520,chem0078,25,NA,NA,3.15,NA,NA,meth0013,NA,NA
data000521,chem0079,25,NA,NA,3.48,NA,NA,meth0027,NA,NA
data000522,chem0079,25,NA,NA,3.58,-0.02,difference relative to exp value reported by: Abraham et al. 2001,meth0037,NA,NA
data000523,chem0079,25,NA,NA,3.56,NA,NA,meth0013,NA,NA
data000524,chem0116,25,NA,NA,10.09,0.23,NA,meth0142,"chemical is too polar for methodology (Aa+Bb>0.5); A is  exp , B is  exp",NA
data000525,chem0080,25,NA,NA,3.7,NA,NA,meth0027,NA,NA
data000526,chem0080,25,NA,NA,3.87,-0.22,difference relative to exp value reported by: Hiatt 1997,meth0037,NA,NA
data000527,chem0039,25,NA,NA,2.68,0.27,difference relative to reported exp value,meth0106,NA,NA
data000528,chem0064,25,NA,NA,5.19,0,difference relative to reported exp value,meth0106,NA,NA
data000529,chem0080,25,NA,NA,3.79,NA,NA,meth0005,NA,NA
data000530,chem0080,30.3,4784.7,NA,3.679854713,0.025,NA,meth0005,NA,NA
data000531,chem0080,40.4,3015,NA,3.479287316,0.025,NA,meth0005,NA,NA
